(157,46)
(158,46)
(159,46)
(160,46)
(161,46)
(162,46)
(163,46)
(163,45)
(163,44)
(163,44)
(164,44)
(165,44)
(166,44)
(167,44)
(168,44)
(169,44)
(170,44)
(171,44)
(172,44)
(173,44)
(174,44)
(175,44)
(176,44)
(177,44)
(178,44)
(179,44)
(180,44)
(181,44)
(182,44)
(183,44)
(184,44)
(185,44)
(185,44)
(186,44)
(187,44)
(188,44)
(189,44)
(190,44)
(191,44)
(192,44)
(193,44)
(194,44)
(195,44)
(196,44)
(197,44)
(198,44)
(199,44)
(200,44)
(201,44)
(202,44)
(203,44)
(203,43)
(203,42)
(203,41)
(203,41)
(204,41)
(205,41)
(206,41)
(207,41)
(208,41)
(209,41)
(210,41)
(211,41)
(212,41)
(213,41)
(213,40)
(213,40)
(214,40)
(215,40)
(216,40)
(217,40)
(218,40)
(219,40)
(220,40)
(221,40)
(222,40)
(223,40)
(224,40)
(225,40)
(225,39)
(225,38)
(225,37)
(225,36)
(225,35)
(225,34)
(225,33)
(225,32)
(225,31)
(225,30)
(225,29)
(225,29)
(226,29)
(227,29)
(228,29)
(229,29)
(229,28)
(229,27)
(229,26)
(229,25)
(229,24)
(229,24)
(230,24)
(231,24)
(232,24)
(233,24)
(234,24)
(235,24)
(236,24)
(237,24)
(238,24)
(239,24)
(240,24)
(241,24)
(242,24)
(243,24)
(244,24)
(245,24)
(246,24)
(247,24)
(248,24)
(249,24)
(250,24)
(251,24)
(251,23)
(251,22)
(251,22)
(252,22)
(252,21)
(252,20)
(252,19)
(252,18)
(252,18)
(253,18)
(254,18)
(255,18)
(256,18)
(257,18)
(258,18)
(259,18)
(260,18)
(261,18)
(261,17)
(261,16)
(261,16)
(262,16)
(263,16)
(264,16)
(265,16)
(266,16)
(267,16)
(268,16)
(269,16)
(270,16)
(271,16)
(272,16)
(273,16)
(274,16)
(275,16)
(276,16)
(277,16)
(278,16)
(279,16)
(279,15)
(279,14)
(279,14)
(280,14)
(281,14)
(282,14)
(283,14)
(284,14)
(285,14)
(286,14)
(287,14)
(288,14)
(289,14)
(290,14)
(291,14)
(292,14)
(293,14)
(294,14)
(295,14)
(296,14)
(296,13)
(296,12)
(296,12)
(297,12)
(298,12)
(299,12)
(300,12)
(301,12)
(302,12)
(303,12)
(304,12)
(305,12)
(306,12)
(307,12)
(308,12)
(308,11)
(308,11)
(309,11)
(310,11)
(311,11)
(312,11)
(313,11)
(314,11)
(315,11)
(316,11)
(317,11)
(317,12)
(317,13)
(317,14)
(317,15)
(317,16)
(317,17)
(317,18)
(317,19)
(317,20)
(317,21)
(317,22)
(317,22)
(318,22)
(319,22)
(320,22)
(321,22)
(322,22)
(323,22)
(324,22)
(325,22)
(326,22)
(327,22)
(328,22)
(329,22)
(330,22)
(331,22)
(332,22)
(333,22)
(334,22)
(334,23)
(334,24)
(334,25)
(334,25)
(335,25)
(336,25)
(337,25)
(338,25)
(339,25)
(340,25)
(341,25)
(342,25)
(342,26)
(342,27)
(342,28)
(342,29)
(342,29)
(343,29)
(344,29)
(345,29)
(346,29)
(347,29)
(348,29)
(349,29)
(350,29)
(351,29)
(352,29)
(353,29)
(354,29)
(355,29)
(356,29)
(356,30)
(356,30)
(357,30)
(358,30)
(359,30)
(360,30)
(361,30)
(362,30)
(363,30)
(363,31)
(363,32)
(363,33)
(363,34)
(363,35)
(363,36)
(363,37)
(363,38)
(363,39)
(363,40)
(363,41)
(363,42)
(363,43)
(363,44)
(363,45)
(363,46)
(363,46)
(364,46)
(365,46)
(366,46)
(367,46)
(368,46)
(369,46)
(370,46)
(371,46)
(372,46)
(373,46)
(374,46)
(375,46)
(376,46)
(377,46)
(378,46)
(378,47)
(378,48)
(378,49)
(378,50)
(378,51)
(378,52)
(378,53)
(378,53)
(379,53)
(380,53)
(381,53)
(382,53)
(383,53)
(384,53)
(385,53)
(386,53)
(387,53)
(388,53)
(389,53)
(389,54)
(389,55)
(389,55)
(390,55)
(391,55)
(391,56)
(391,57)
(391,58)
(391,59)
(391,60)
(391,61)
(391,62)
(391,63)
(391,64)
(391,65)
(391,66)
(391,67)
(391,68)
(391,69)
(391,70)
(391,71)
(391,72)
(391,73)
(391,74)
(391,75)
(391,76)
(391,77)
(391,77)
(392,77)
(393,77)
(394,77)
(395,77)
(396,77)
(397,77)
(398,77)
(399,77)
(400,77)
(401,77)
(401,78)
(401,79)
(401,80)
(401,81)
(401,82)
(401,83)
(401,84)
(401,85)
(401,86)
(401,87)
(401,88)
(401,88)
(402,88)
(403,88)
(404,88)
(405,88)
(406,88)
(407,88)
(407,89)
(407,90)
(407,91)
(407,92)
(407,93)
(407,94)
(407,95)
(407,96)
(407,97)
(407,98)
(407,98)
(408,98)
(409,98)
(410,98)
(411,98)
(412,98)
(413,98)
(414,98)
(415,98)
(416,98)
(417,98)
(418,98)
(418,99)
(418,99)
(419,99)
(420,99)
(421,99)
(422,99)
(423,99)
(424,99)
(424,100)
(424,101)
(424,102)
(424,103)
(424,104)
(424,105)
(424,106)
(424,107)
(424,108)
(424,109)
(424,110)
(424,111)
(424,112)
(424,113)
(424,114)
(424,115)
(424,115)
(425,115)
(426,115)
(427,115)
(428,115)
(429,115)
(430,115)
(431,115)
(432,115)
(433,115)
(434,115)
(434,116)
(434,117)
(434,118)
(434,118)
(435,118)
(436,118)
(437,118)
(438,118)
(439,118)
(440,118)
(441,118)
(442,118)
(443,118)
(444,118)
(445,118)
(446,118)
(446,119)
(446,120)
(446,121)
(446,121)
(447,121)
(448,121)
(449,121)
(450,121)
(451,121)
(452,121)
(453,121)
(454,121)
(455,121)
(456,121)
(457,121)
(458,121)
(459,121)
(460,121)
(461,121)
(462,121)
(463,121)
(464,121)
(465,121)
(466,121)
(467,121)
(467,122)
(467,123)
(467,123)
(468,123)
(469,123)
(470,123)
(471,123)
(472,123)
(473,123)
(474,123)
(475,123)
(476,123)
(477,123)
(478,123)
(479,123)
(480,123)
(481,123)
(482,123)
(483,123)
(484,123)
(484,124)
(484,125)
(484,126)
(484,127)
(484,128)
(484,129)
(484,129)
(485,129)
(486,129)
(487,129)
(488,129)
(489,129)
(490,129)
(491,129)
(492,129)
(493,129)
(493,130)
(493,131)
(493,132)
(493,133)
(493,134)
(493,135)
(493,136)
(493,137)
(493,138)
(493,139)
(493,140)
(493,141)
(493,142)
(493,142)
(494,142)
(495,142)
(496,142)
(497,142)
(498,142)
(498,143)
(498,144)
(498,145)
(498,146)
(498,147)
(498,148)
(498,149)
(498,150)
(498,151)
(498,152)
(498,153)
(498,153)
(499,153)
(500,153)
(501,153)
(502,153)
(503,153)
(504,153)
(505,153)
(506,153)
(507,153)
(508,153)
(509,153)
(510,153)
(511,153)
(512,153)
(513,153)
(513,154)
(513,155)
(513,156)
(513,157)
(513,158)
(513,159)
(513,160)
(513,161)
(513,161)
(514,161)
(515,161)
(516,161)
(517,161)
(518,161)
(519,161)
(520,161)
(521,161)
(522,161)
(523,161)
(524,161)
(525,161)
(526,161)
(527,161)
(528,161)
(529,161)
(529,162)
(529,163)
(529,164)
(529,165)
(529,166)
(529,167)
(529,168)
(529,168)
(530,168)
(531,168)
(532,168)
(533,168)
(534,168)
(535,168)
(536,168)
(537,168)
(538,168)
(539,168)
(540,168)
(540,167)
(540,166)
(540,165)
(540,165)
(541,165)
(542,165)
(543,165)
(544,165)
(545,165)
(546,165)
(547,165)
(548,165)
(549,165)
(550,165)
(550,166)
(550,167)
(550,168)
(550,169)
(550,170)
(550,171)
(550,172)
(550,173)
(550,174)
(550,175)
(550,176)
(550,176)
(551,176)
(552,176)
(553,176)
(554,176)
(555,176)
(556,176)
(556,177)
(556,178)
(556,179)
(556,180)
(556,181)
(556,182)
(556,183)
(556,183)
(557,183)
(558,183)
(559,183)
(560,183)
(561,183)
(562,183)
(563,183)
(564,183)
(565,183)
(566,183)
(567,183)
(567,184)
(567,185)
(567,186)
(567,187)
(567,188)
(567,189)
(567,190)
(567,191)
(567,192)
(567,193)
(567,194)
(567,195)
(567,195)
(568,195)
(568,196)
(568,197)
(568,198)
(568,199)
(568,200)
(568,201)
(568,202)
(568,203)
(568,204)
(568,205)
(568,206)
(568,207)
(568,207)
(569,207)
(570,207)
(571,207)
(572,207)
(573,207)
(574,207)
(575,207)
(576,207)
(576,208)
(576,209)
(576,210)
(576,211)
(576,212)
(576,213)
(576,214)
(576,215)
(576,216)
(576,217)
(576,218)
(576,219)
(576,220)
(576,221)
(576,221)
(577,221)
(577,222)
(577,223)
(577,224)
(577,225)
(577,226)
(577,227)
(577,228)
(577,229)
(577,230)
(577,231)
(577,232)
(577,233)
(577,234)
(577,235)
(577,236)
(577,237)
(577,237)
(578,237)
(579,237)
(580,237)
(581,237)
(582,237)
(583,237)
(584,237)
(584,238)
(584,239)
(584,240)
(584,241)
(584,242)
(584,243)
(584,244)
(584,245)
(584,246)
(584,247)
(584,248)
(584,248)
(585,248)
(586,248)
(587,248)
(588,248)
(589,248)
(590,248)
(591,248)
(592,248)
(593,248)
(594,248)
(595,248)
(596,248)
(596,249)
(596,250)
(596,251)
(596,252)
(596,253)
(596,254)
(596,255)
(596,256)
(596,257)
(596,258)
(596,259)
(596,260)
(596,260)
(597,260)
(598,260)
(599,260)
(600,260)
(601,260)
(602,260)
(603,260)
(604,260)
(605,260)
(606,260)
(606,261)
(606,262)
(606,263)
(606,264)
(606,265)
(606,266)
(606,267)
(606,268)
(606,269)
(606,270)
(606,271)
(606,272)
(606,272)
(607,272)
(608,272)
(609,272)
(610,272)
(611,272)
(612,272)
(613,272)
(613,273)
(613,274)
(613,275)
(613,276)
(613,277)
(613,278)
(613,279)
(613,280)
(613,281)
(613,282)
(613,283)
(613,283)
(614,283)
(615,283)
(616,283)
(617,283)
(618,283)
(619,283)
(619,284)
(619,285)
(619,286)
(619,287)
(619,288)
(619,289)
(619,290)
(619,291)
(619,292)
(619,293)
(619,294)
(619,295)
(619,296)
(619,296)
(620,296)
(621,296)
(622,296)
(623,296)
(624,296)
(625,296)
(626,296)
(626,297)
(626,298)
(626,299)
(626,300)
(626,301)
(626,302)
(626,302)
(627,302)
(628,302)
(629,302)
(630,302)
(631,302)
(632,302)
(633,302)
(634,302)
(635,302)
(636,302)
(637,302)
(638,302)
(639,302)
(640,302)
(641,302)
(642,302)
(643,302)
(644,302)
(645,302)
(646,302)
(647,302)
(648,302)
(649,302)
(649,303)
(649,303)
(650,303)
(651,303)
(652,303)
(652,304)
(652,305)
(652,306)
(652,307)
(652,308)
(652,309)
(652,310)
(652,311)
(652,312)
(652,313)
(652,314)
(652,315)
(652,316)
(652,316)
(653,316)
(654,316)
(655,316)
(656,316)
(657,316)
(658,316)
(659,316)
(660,316)
(661,316)
(662,316)
(663,316)
(664,316)
(665,316)
(666,316)
(667,316)
(668,316)
(668,317)
(668,318)
(668,319)
(668,320)
(668,321)
(668,322)
(668,323)
(668,323)
(669,323)
(670,323)
(671,323)
(672,323)
(673,323)
(674,323)
(675,323)
(676,323)
(677,323)
(678,323)
(679,323)
(680,323)
(681,323)
(682,323)
(683,323)
(684,323)
(685,323)
(686,323)
(687,323)
(687,324)
(687,325)
(687,326)
(687,326)
(688,326)
(689,326)
(690,326)
(691,326)
(692,326)
(693,326)
(694,326)
(695,326)
(696,326)
(697,326)
(698,326)
(699,326)
(700,326)
(701,326)
(701,327)
(701,328)
(701,329)
(701,329)
(702,329)
(703,329)
(704,329)
(705,329)
(706,329)
(707,329)
(708,329)
(709,329)
(710,329)
(711,329)
(712,329)
(713,329)
(714,329)
(715,329)
(716,329)
(716,330)
(716,331)
(716,331)
(717,331)
(718,331)
(719,331)
(720,331)
(720,332)
(720,333)
(720,334)
(720,335)
(720,336)
(720,337)
(720,338)
(720,339)
(720,340)
(720,341)
(720,342)
(720,343)
(720,344)
(720,345)
(720,345)
(721,345)
(722,345)
(723,345)
(724,345)
(725,345)
(726,345)
(727,345)
(728,345)
(729,345)
(730,345)
(731,345)
(732,345)
(733,345)
(734,345)
(735,345)
(736,345)
(737,345)
(737,346)
(737,347)
(737,348)
(737,349)
(737,350)
(737,350)
(738,350)
(739,350)
(740,350)
(740,351)
(740,352)
(740,353)
(740,354)
(740,354)
(741,354)
(742,354)
(743,354)
(744,354)
(745,354)
(746,354)
(747,354)
(748,354)
(749,354)
(750,354)
(751,354)
(752,354)
(752,355)
(752,356)
(752,357)
(752,358)
(752,359)
(752,360)
(752,360)
(753,360)
(753,361)
(753,362)
(753,363)
(753,364)
(753,365)
(753,366)
(753,367)
(753,367)
(754,367)
(755,367)
(755,368)
(755,369)
(755,370)
(755,371)
(755,372)
(755,373)
(755,374)
(755,375)
(755,376)
(755,377)
(755,378)
(755,379)
(755,380)
(755,381)
(755,382)
(755,383)
(755,384)
(755,385)
(755,386)
(755,387)
(755,388)
(755,388)
(756,388)
(757,388)
(758,388)
(759,388)
(760,388)
(760,388)
(761,388)
(762,388)
(763,388)
(764,388)
(765,388)
(766,388)
(767,388)
(768,388)
(769,388)
(770,388)
(771,388)
(772,388)
(773,388)
(774,388)
(775,388)
(776,388)
(777,388)
(778,388)
(779,388)
(780,388)
(780,387)
(780,386)
(780,386)
(781,386)
(782,386)
(783,386)
(784,386)
(785,386)
(786,386)
(787,386)
(788,386)
(789,386)
(790,386)
(791,386)
(792,386)
(793,386)
(794,386)
(795,386)
(796,386)
(796,387)
(796,388)
(796,389)
(796,390)
(796,390)
(797,390)
(798,390)
(799,390)
(800,390)
(801,390)
(802,390)
(803,390)
(804,390)
(805,390)
(806,390)
(807,390)
(807,391)
(807,392)
(807,393)
(807,394)
(807,395)
(807,396)
(807,397)
(807,398)
(807,398)
(808,398)
(809,398)
(810,398)
(811,398)
(812,398)
(813,398)
(814,398)
(815,398)
(816,398)
(817,398)
(818,398)
(818,399)
(818,399)
(819,399)
(820,399)
(821,399)
(822,399)
(823,399)
(824,399)
(825,399)
(826,399)
(827,399)
(828,399)
(829,399)
(830,399)
(831,399)
(832,399)
(833,399)
(834,399)
(835,399)
(836,399)
(837,399)
(838,399)
(839,399)
(839,400)
(839,400)
(840,400)
(841,400)
(842,400)
(843,400)
(844,400)
(845,400)
(846,400)
(847,400)
(848,400)
(849,400)
(850,400)
(851,400)
(852,400)
(853,400)
(854,400)
(855,400)
(856,400)
(857,400)
(857,399)
(857,398)
(857,397)
(857,396)
(857,395)
(857,395)
(858,395)
(859,395)
(860,395)
(860,394)
(860,393)
(860,392)
(860,392)
(861,392)
(862,392)
(863,392)
(864,392)
(865,392)
(866,392)
(867,392)
(868,392)
(869,392)
(870,392)
(871,392)
(872,392)
(873,392)
(874,392)
(875,392)
(876,392)
(877,392)
(878,392)
(879,392)
(880,392)
(881,392)
(881,391)
(881,390)
(881,389)
(881,389)
(880,389)
(880,390)
(880,391)
(880,392)
(880,393)
(880,394)
(880,395)
(880,396)
(880,397)
(880,398)
(880,399)
(880,399)
(881,399)
(882,399)
(883,399)
(884,399)
(885,399)
(886,399)
(887,399)
(888,399)
(889,399)
(890,399)
(891,399)
(892,399)
(893,399)
(894,399)
(895,399)
(896,399)
(897,399)
(898,399)
(899,399)
(900,399)
(901,399)
(902,399)
(903,399)
(903,400)
(903,400)
(904,400)
(905,400)
(906,400)
(907,400)
(908,400)
(909,400)
(910,400)
(911,400)
(912,400)
(913,400)
(914,400)
(915,400)
(916,400)
(917,400)
(918,400)
(919,400)
(920,400)
(921,400)
(922,400)
(922,399)
(922,398)
(922,397)
(922,397)
(923,397)
(924,397)
(925,397)
(926,397)
(927,397)
(928,397)
(929,397)
(930,397)
(931,397)
(932,397)
(932,396)
(932,396)
(933,396)
(934,396)
(935,396)
(936,396)
(937,396)
(938,396)
(939,396)
(940,396)
(941,396)
(941,395)
(941,394)
(941,393)
(941,392)
(941,391)
(941,391)
(942,391)
(943,391)
(944,391)
(945,391)
(946,391)
(947,391)
(948,391)
(949,391)
(950,391)
(951,391)
(952,391)
(953,391)
(954,391)
(955,391)
(956,391)
(957,391)
(958,391)
(959,391)
(959,392)
(959,393)
(959,394)
(959,394)
(960,394)
(961,394)
(962,394)
(963,394)
(964,394)
(965,394)
(966,394)
(967,394)
(968,394)
(969,394)
(970,394)
(971,394)
(972,394)
(972,395)
(972,396)
(972,397)
(972,398)
(972,398)
(973,398)
(974,398)
(975,398)
(976,398)
(977,398)
(978,398)
(979,398)
(980,398)
(981,398)
(982,398)
(983,398)
(984,398)
(984,399)
(984,400)
(984,400)
(985,400)
(986,400)
(987,400)
(988,400)
(989,400)
(990,400)
(991,400)
(992,400)
(993,400)
(994,400)
(995,400)
(996,400)
(997,400)
(997,401)
(997,402)
(997,403)
(997,403)
(998,403)
(999,403)
(1000,403)
(1001,403)
(1002,403)
(1003,403)
(1004,403)
(1005,403)
(1006,403)
(1007,403)
(1008,403)
(1009,403)
(1010,403)
(1011,403)
(1011,402)
(1011,401)
(1011,400)
(1011,399)
(1011,399)
(1012,399)
(1013,399)
(1014,399)
(1015,399)
(1016,399)
(1017,399)
(1018,399)
(1019,399)
(1020,399)
(1020,398)
(1020,397)
(1020,397)
(1021,397)
(1022,397)
(1023,397)
(1024,397)
(1025,397)
(1026,397)
(1027,397)
(1028,397)
(1028,396)
(1028,396)
(1029,396)
(1030,396)
(1031,396)
(1032,396)
(1033,396)
(1034,396)
(1035,396)
(1036,396)
(1037,396)
(1038,396)
(1039,396)
(1040,396)
(1041,396)
(1042,396)
(1043,396)
(1044,396)
(1045,396)
(1046,396)
(1046,397)
(1046,398)
(1046,399)
(1046,399)
(1047,399)
(1048,399)
(1049,399)
(1050,399)
(1051,399)
(1052,399)
(1053,399)
(1054,399)
(1055,399)
(1056,399)
(1057,399)
(1058,399)
(1059,399)
(1060,399)
(1060,399)
(1061,399)
(1062,399)
(1063,399)
(1064,399)
(1065,399)
(1066,399)
(1067,399)
(1068,399)
(1069,399)
(1070,399)
(1071,399)
(1072,399)
(1073,399)
(1074,399)
(1075,399)
(1076,399)
(1077,399)
(1078,399)
(1079,399)
(1079,400)
(1079,401)
(1079,402)
(1079,403)
(1079,403)
(1080,403)
(1081,403)
(1082,403)
(1083,403)
(1084,403)
(1084,404)
(1084,405)
(1084,406)
(1084,407)
(1084,408)
(1084,409)
(1084,410)
(1084,411)
(1084,412)
(1084,413)
(1084,414)
(1084,415)
(1084,416)
(1084,417)
(1084,418)
(1084,419)
(1084,420)
(1084,421)
(1084,422)
(1084,422)
(1085,422)
(1086,422)
(1087,422)
(1088,422)
(1089,422)
(1090,422)
(1091,422)
(1092,422)
(1093,422)
(1094,422)
(1095,422)
(1096,422)
(1097,422)
(1098,422)
(1099,422)
(1100,422)
(1101,422)
(1102,422)
(1103,422)
(1104,422)
(1105,422)
(1105,423)
(1105,424)
(1105,424)
(1106,424)
(1107,424)
(1108,424)
(1109,424)
(1110,424)
(1111,424)
(1112,424)
(1113,424)
(1114,424)
(1115,424)
(1116,424)
(1117,424)
(1118,424)
(1119,424)
(1120,424)
(1120,425)
(1120,425)
(1121,425)
(1122,425)
(1123,425)
(1124,425)
(1125,425)
(1126,425)
(1127,425)
(1128,425)
(1129,425)
(1130,425)
(1131,425)
(1132,425)
(1133,425)
(1134,425)
(1135,425)
(1136,425)
(1137,425)
(1138,425)
(1139,425)
(1140,425)
(1141,425)
(1142,425)
(1142,426)
(1142,427)
(1142,427)
(1143,427)
(1144,427)
(1145,427)
(1146,427)
(1147,427)
(1148,427)
(1149,427)
(1150,427)
(1151,427)
(1152,427)
(1153,427)
(1154,427)
(1155,427)
(1156,427)
(1157,427)
(1158,427)
(1159,427)
(1160,427)
(1161,427)
(1162,427)
(1162,427)
(1163,427)
(1164,427)
(1165,427)
(1166,427)
(1167,427)
(1168,427)
(1168,428)
(1168,429)
(1168,430)
(1168,431)
(1168,432)
(1168,433)
(1168,434)
(1168,435)
(1168,436)
(1168,437)
(1168,438)
(1168,439)
(1168,440)
(1168,441)
(1168,442)
(1168,442)
(1169,442)
(1170,442)
(1171,442)
(1172,442)
(1173,442)
(1174,442)
(1175,442)
(1176,442)
(1177,442)
(1177,443)
(1177,444)
(1177,445)
(1177,446)
(1177,447)
(1177,448)
(1177,449)
(1177,450)
(1177,451)
(1177,452)
(1177,453)
(1177,453)
(1178,453)
(1178,454)
(1178,455)
(1178,456)
(1178,457)
(1178,458)
(1178,459)
(1178,460)
(1178,461)
(1178,462)
(1178,463)
(1178,464)
(1178,465)
(1178,466)
(1178,467)
(1178,468)
(1178,469)
(1178,470)
(1178,471)
(1178,472)
(1178,473)
(1178,474)
(1178,475)
(1178,476)
(1178,476)
(1179,476)
(1180,476)
(1181,476)
(1182,476)
(1183,476)
(1184,476)
(1185,476)
(1186,476)
(1187,476)
(1188,476)
(1189,476)
(1190,476)
(1191,476)
(1192,476)
(1193,476)
(1194,476)
(1195,476)
(1196,476)
(1197,476)
(1198,476)
(1198,477)
(1198,478)
(1198,479)
(1198,479)
(1199,479)
(1200,479)
(1201,479)
(1201,480)
(1201,481)
(1201,482)
(1201,483)
(1201,484)
(1201,485)
(1201,486)
(1201,487)
(1201,488)
(1201,489)
(1201,489)
(1202,489)
(1202,490)
(1202,491)
(1202,492)
(1202,493)
(1202,494)
(1202,495)
(1202,496)
(1202,497)
(1202,498)
(1202,499)
(1202,500)
(1202,501)
(1202,502)
(1202,503)
(1202,504)
(1202,504)
(1203,504)
(1204,504)
(1205,504)
(1206,504)
(1207,504)
(1207,505)
(1207,506)
(1207,507)
(1207,508)
(1207,509)
(1207,510)
(1207,511)
(1207,512)
(1207,513)
(1207,514)
(1207,515)
(1207,516)
(1207,517)
(1207,518)
(1207,519)
(1207,520)
(1207,521)
(1207,522)
(1207,522)
(1208,522)
(1209,522)
(1209,523)
(1209,524)
(1209,525)
(1209,526)
(1209,527)
(1209,528)
(1209,529)
(1209,530)
(1209,531)
(1209,532)
(1209,533)
(1209,534)
(1209,535)
(1209,536)
(1209,537)
(1209,538)
(1209,539)
(1209,540)
(1209,540)
(1210,540)
(1211,540)
(1211,541)
(1211,542)
(1211,543)
(1211,544)
(1211,545)
(1211,546)
(1211,547)
(1211,548)
(1211,549)
(1211,550)
(1211,551)
(1211,552)
(1211,553)
(1211,554)
(1211,555)
(1211,556)
(1211,557)
(1211,558)
(1211,558)
(1211,559)
(1211,560)
(1211,561)
(1211,562)
(1211,563)
(1211,564)
(1211,565)
(1211,566)
(1211,567)
(1211,568)
(1211,569)
(1211,570)
(1211,571)
(1211,572)
(1211,573)
(1211,574)
(1211,575)
(1211,576)
(1211,576)
(1212,576)
(1213,576)
(1214,576)
(1215,576)
(1216,576)
(1217,576)
(1218,576)
(1219,576)
(1220,576)
(1221,576)
(1222,576)
(1222,577)
(1222,578)
(1222,579)
(1222,580)
(1222,581)
(1222,581)
(1223,581)
(1224,581)
(1225,581)
(1226,581)
(1227,581)
(1228,581)
(1229,581)
(1230,581)
(1231,581)
(1232,581)
(1233,581)
(1234,581)
(1235,581)
(1235,582)
(1235,583)
(1235,584)
(1235,585)
(1235,586)
(1235,587)
(1235,588)
(1235,589)
(1235,590)
(1235,591)
(1235,592)
(1235,592)
(1236,592)
(1236,593)
(1236,594)
(1236,595)
(1236,596)
(1236,597)
(1236,598)
(1236,599)
(1236,600)
(1236,601)
(1236,602)
(1236,603)
(1236,604)
(1236,605)
(1236,606)
(1236,607)
(1236,608)
(1236,609)
(1236,609)
(1237,609)
(1238,609)
(1239,609)
(1239,610)
(1239,611)
(1239,612)
(1239,613)
(1239,614)
(1239,615)
(1239,616)
(1239,617)
(1239,617)
(1239,618)
(1239,619)
(1239,620)
(1239,621)
(1239,622)
(1239,623)
(1239,624)
(1239,625)
(1239,626)
(1239,627)
(1239,628)
(1239,629)
(1239,630)
(1239,631)
(1239,632)
(1239,633)
(1239,634)
(1239,635)
(1239,636)
(1239,637)
(1239,638)
(1239,639)
(1239,640)
(1239,640)
(1238,640)
(1238,641)
(1238,642)
(1238,643)
(1238,644)
(1238,645)
(1238,646)
(1238,647)
(1238,648)
(1238,648)
(1238,649)
(1238,650)
(1238,651)
(1238,652)
(1238,653)
(1238,654)
(1238,655)
(1238,656)
(1238,657)
(1238,658)
(1238,659)
(1238,660)
(1238,661)
(1238,662)
(1238,663)
(1238,664)
(1238,665)
(1238,666)
(1238,667)
(1238,668)
(1238,669)
(1238,670)
(1238,670)
(1239,670)
(1240,670)
(1241,670)
(1242,670)
(1243,670)
(1244,670)
(1245,670)
(1246,670)
(1246,671)
(1246,672)
(1246,673)
(1246,674)
(1246,675)
(1246,676)
(1246,676)
(1245,676)
(1245,677)
(1245,678)
(1245,679)
(1245,680)
(1245,681)
(1245,682)
(1245,683)
(1245,684)
(1245,685)
(1245,686)
(1245,687)
(1245,688)
(1245,689)
(1245,690)
(1245,691)
(1245,692)
(1245,693)
(1245,694)
(1245,695)
(1245,695)
(1246,695)
(1247,695)
(1248,695)
(1249,695)
(1250,695)
(1251,695)
(1252,695)
(1253,695)
(1254,695)
(1255,695)
(1256,695)
(1257,695)
(1258,695)
(1259,695)
(1259,696)
(1259,697)
(1259,697)
(1260,697)
(1261,697)
(1262,697)
(1263,697)
(1264,697)
